Program,Year,Period,Week Ending,Geo Level,State,state_id,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,1994,WEEK #14,4/10/1994,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,20,
SURVEY,1994,WEEK #14,4/10/1994,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,56,
SURVEY,1994,WEEK #15,4/17/1994,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,2,
SURVEY,1994,WEEK #15,4/17/1994,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,92,
SURVEY,1994,WEEK #15,4/17/1994,STATE,IOWA,19,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,3,
SURVEY,1994,WEEK #15,4/17/1994,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,5,
SURVEY,1994,WEEK #15,4/17/1994,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,2,
SURVEY,1994,WEEK #15,4/17/1994,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,7,
SURVEY,1994,WEEK #15,4/17/1994,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,1,
SURVEY,1994,WEEK #15,4/17/1994,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,48,
SURVEY,1994,WEEK #15,4/17/1994,STATE,OHIO,39,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,1,
SURVEY,1994,WEEK #15,4/17/1994,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,61,
SURVEY,1994,WEEK #16,4/24/1994,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,11,
SURVEY,1994,WEEK #16,4/24/1994,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,96,
SURVEY,1994,WEEK #16,4/24/1994,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,7,
SURVEY,1994,WEEK #16,4/24/1994,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,8,
SURVEY,1994,WEEK #16,4/24/1994,STATE,IOWA,19,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,22,
SURVEY,1994,WEEK #16,4/24/1994,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,30,
SURVEY,1994,WEEK #16,4/24/1994,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,15,
SURVEY,1994,WEEK #16,4/24/1994,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,20,
SURVEY,1994,WEEK #16,4/24/1994,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,22,
SURVEY,1994,WEEK #16,4/24/1994,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,14,
SURVEY,1994,WEEK #16,4/24/1994,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,69,
SURVEY,1994,WEEK #16,4/24/1994,STATE,OHIO,39,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,10,
SURVEY,1994,WEEK #16,4/24/1994,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,2,
SURVEY,1994,WEEK #16,4/24/1994,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,67,
SURVEY,1994,WEEK #16,4/24/1994,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,1,
SURVEY,1994,WEEK #17,5/1/1994,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,28,
SURVEY,1994,WEEK #17,5/1/1994,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,1994,WEEK #17,5/1/1994,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,46,
SURVEY,1994,WEEK #17,5/1/1994,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,35,
SURVEY,1994,WEEK #17,5/1/1994,STATE,IOWA,19,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,65,
SURVEY,1994,WEEK #17,5/1/1994,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,50,
SURVEY,1994,WEEK #17,5/1/1994,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,40,
SURVEY,1994,WEEK #17,5/1/1994,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,10,
SURVEY,1994,WEEK #17,5/1/1994,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,31,
SURVEY,1994,WEEK #17,5/1/1994,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,49,
SURVEY,1994,WEEK #17,5/1/1994,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,31,
SURVEY,1994,WEEK #17,5/1/1994,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,75,
SURVEY,1994,WEEK #17,5/1/1994,STATE,OHIO,39,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,47,
SURVEY,1994,WEEK #17,5/1/1994,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,10,
SURVEY,1994,WEEK #17,5/1/1994,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,11,
SURVEY,1994,WEEK #17,5/1/1994,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,76,
SURVEY,1994,WEEK #17,5/1/1994,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,16,
SURVEY,1994,WEEK #18,5/8/1994,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,53,
SURVEY,1994,WEEK #18,5/8/1994,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,1994,WEEK #18,5/8/1994,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,59,
SURVEY,1994,WEEK #18,5/8/1994,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,45,
SURVEY,1994,WEEK #18,5/8/1994,STATE,IOWA,19,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,85,
SURVEY,1994,WEEK #18,5/8/1994,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,70,
SURVEY,1994,WEEK #18,5/8/1994,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,45,
SURVEY,1994,WEEK #18,5/8/1994,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,20,
SURVEY,1994,WEEK #18,5/8/1994,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,46,
SURVEY,1994,WEEK #18,5/8/1994,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,54,
SURVEY,1994,WEEK #18,5/8/1994,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,58,
SURVEY,1994,WEEK #18,5/8/1994,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,92,
SURVEY,1994,WEEK #18,5/8/1994,STATE,OHIO,39,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,62,
SURVEY,1994,WEEK #18,5/8/1994,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,26,
SURVEY,1994,WEEK #18,5/8/1994,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,18,
SURVEY,1994,WEEK #18,5/8/1994,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,86,
SURVEY,1994,WEEK #18,5/8/1994,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,38,
SURVEY,1994,WEEK #19,5/15/1994,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,76,
SURVEY,1994,WEEK #19,5/15/1994,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,1994,WEEK #19,5/15/1994,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,69,
SURVEY,1994,WEEK #19,5/15/1994,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,65,
SURVEY,1994,WEEK #19,5/15/1994,STATE,IOWA,19,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,1994,WEEK #19,5/15/1994,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,95,
SURVEY,1994,WEEK #19,5/15/1994,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,65,
SURVEY,1994,WEEK #19,5/15/1994,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,50,
SURVEY,1994,WEEK #19,5/15/1994,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,79,
SURVEY,1994,WEEK #19,5/15/1994,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,68,
SURVEY,1994,WEEK #19,5/15/1994,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,91,
SURVEY,1994,WEEK #19,5/15/1994,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,96,
SURVEY,1994,WEEK #19,5/15/1994,STATE,OHIO,39,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,80,
SURVEY,1994,WEEK #19,5/15/1994,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,40,
SURVEY,1994,WEEK #19,5/15/1994,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,52,
SURVEY,1994,WEEK #19,5/15/1994,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,96,
SURVEY,1994,WEEK #19,5/15/1994,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,65,
SURVEY,1994,WEEK #20,5/22/1994,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,93,
SURVEY,1994,WEEK #20,5/22/1994,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,1994,WEEK #20,5/22/1994,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,87,
SURVEY,1994,WEEK #20,5/22/1994,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,86,
SURVEY,1994,WEEK #20,5/22/1994,STATE,IOWA,19,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,1994,WEEK #20,5/22/1994,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,97,
SURVEY,1994,WEEK #20,5/22/1994,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,80,
SURVEY,1994,WEEK #20,5/22/1994,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,80,
SURVEY,1994,WEEK #20,5/22/1994,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,96,
SURVEY,1994,WEEK #20,5/22/1994,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,88,
SURVEY,1994,WEEK #20,5/22/1994,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,1994,WEEK #20,5/22/1994,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,1994,WEEK #20,5/22/1994,STATE,OHIO,39,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,94,
SURVEY,1994,WEEK #20,5/22/1994,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,55,
SURVEY,1994,WEEK #20,5/22/1994,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,86,
SURVEY,1994,WEEK #20,5/22/1994,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,1994,WEEK #20,5/22/1994,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,94,
SURVEY,1994,WEEK #21,5/29/1994,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,96,
SURVEY,1994,WEEK #21,5/29/1994,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,1994,WEEK #21,5/29/1994,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,98,
SURVEY,1994,WEEK #21,5/29/1994,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,97,
SURVEY,1994,WEEK #21,5/29/1994,STATE,IOWA,19,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,1994,WEEK #21,5/29/1994,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,1994,WEEK #21,5/29/1994,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,95,
SURVEY,1994,WEEK #21,5/29/1994,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,95,
SURVEY,1994,WEEK #21,5/29/1994,STATE,MINNESOTA,27,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,1994,WEEK #21,5/29/1994,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,96,
SURVEY,1994,WEEK #21,5/29/1994,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,1994,WEEK #21,5/29/1994,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,1994,WEEK #21,5/29/1994,STATE,OHIO,39,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,99,
SURVEY,1994,WEEK #21,5/29/1994,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,77,
SURVEY,1994,WEEK #21,5/29/1994,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,96,
SURVEY,1994,WEEK #21,5/29/1994,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,100,
SURVEY,1994,WEEK #21,5/29/1994,STATE,WISCONSIN,55,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,97,
SURVEY,1995,WEEK #15,4/16/1995,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,1,
SURVEY,1995,WEEK #15,4/16/1995,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,92,
SURVEY,1995,WEEK #15,4/16/1995,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,1,
SURVEY,1995,WEEK #15,4/16/1995,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,1,
SURVEY,1995,WEEK #15,4/16/1995,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,5,
SURVEY,1995,WEEK #15,4/16/1995,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,32,
SURVEY,1995,WEEK #15,4/16/1995,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,20,
SURVEY,1995,WEEK #15,4/16/1995,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,55,
SURVEY,1995,WEEK #15,4/16/1995,STATE,OHIO,39,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,1,
SURVEY,1995,WEEK #15,4/16/1995,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,53,
SURVEY,1995,WEEK #16,4/23/1995,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,3,
SURVEY,1995,WEEK #16,4/23/1995,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,93,
SURVEY,1995,WEEK #16,4/23/1995,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,5,
SURVEY,1995,WEEK #16,4/23/1995,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,3,
SURVEY,1995,WEEK #16,4/23/1995,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,10,
SURVEY,1995,WEEK #16,4/23/1995,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,53,
SURVEY,1995,WEEK #16,4/23/1995,STATE,MISSOURI,29,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,25,
SURVEY,1995,WEEK #16,4/23/1995,STATE,NEBRASKA,31,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,1,
SURVEY,1995,WEEK #16,4/23/1995,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,66,
SURVEY,1995,WEEK #16,4/23/1995,STATE,OHIO,39,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,3,
SURVEY,1995,WEEK #16,4/23/1995,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,3,
SURVEY,1995,WEEK #16,4/23/1995,STATE,TEXAS,48,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,60,
SURVEY,1995,WEEK #17,4/30/1995,STATE,COLORADO,8,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,8,
SURVEY,1995,WEEK #17,4/30/1995,STATE,GEORGIA,13,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,96,
SURVEY,1995,WEEK #17,4/30/1995,STATE,ILLINOIS,17,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,8,
SURVEY,1995,WEEK #17,4/30/1995,STATE,INDIANA,18,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,5,
SURVEY,1995,WEEK #17,4/30/1995,STATE,IOWA,19,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,2,
SURVEY,1995,WEEK #17,4/30/1995,STATE,KANSAS,20,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,17,
SURVEY,1995,WEEK #17,4/30/1995,STATE,KENTUCKY,21,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,60,
SURVEY,1995,WEEK #17,4/30/1995,STATE,MICHIGAN,26,,,,,,,0,,CORN,"CORN - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,NOT SPECIFIED,1,
